,Antecedentes,Edad,Expect.,Pension,Salario Base,Semanas Cotizadas,Sexo
1708,No,57.0,64.8024627122961,1910436.8569592698,1572455.8005137052,1521.0,M
1709,No,62.0,64.52970582470631,2849262.409081166,4112621.4814654132,792.0,M
1710,Si,35.0,62.173218101714056,692041.0481523073,1643736.935650642,476.0,M
1711,Si,30.0,56.166262603007276,1336479.906655048,3580882.228449103,456.0,F
1712,Si,77.0,66.61549827290767,4989109.439737904,2400121.0964994794,2773.0,M
1713,Si,29.0,55.23499636745035,427109.96099723235,3074622.2070197426,55.0,M
1714,Si,80.0,67.747690261599,3681267.243162305,1792609.322392221,2666.0,M
1715,No,19.0,51.11595814448764,338666.98760831985,3573783.4698133515,45.0,M
1716,No,59.0,64.19563387823577,455650.4569540934,1545479.636974444,328.0,F
1717,No,84.0,66.58928396137418,1739517.8204086463,3294151.3521425505,594.0,M
1718,No,79.0,68.50943616469223,8307363.312163068,4088239.254240625,2745.0,F
1719,Si,39.0,60.45109137268187,1895942.5386291752,2294953.903731607,987.0,M
1720,Si,94.0,75.42642899169414,6313274.21068804,3740038.5189515185,2356.0,M
1721,No,82.0,67.81036849663087,1773060.6547831623,829290.9182511109,2816.0,M
1722,No,35.0,59.18902278995533,2351604.519374019,3555846.0420387373,782.0,F
1723,No,90.0,74.79440108535847,334226.67700025544,2172464.0619298993,72.0,M
1724,No,43.0,64.19808551906806,2132881.3706000126,2464796.2545595365,1025.0,M
1725,Si,31.0,59.752257719975006,1132210.8477558454,2192977.588769738,624.0,M
1726,Si,46.0,61.71513366401289,2208960.704437443,2094701.2612482521,1288.0,F
1727,No,24.0,57.399234522945605,472102.3241820859,1601795.1480969214,228.0,F
1728,No,49.0,63.93627940961122,2564153.1423319974,3140846.6398483096,1085.0,M
1729,No,25.0,51.79092927378636,59360.09339642396,3518880.3007806977,21.0,M
1730,No,49.0,62.95599151459167,634398.7263660786,802538.5498029973,1023.0,F
1731,No,27.0,59.639012624489965,196696.9753945726,1250662.592883639,72.0,F
1732,No,19.0,63.45993176048233,439923.8668442396,2797306.5354138333,22.0,F
1733,Si,81.0,68.12655641789405,756499.3702001866,1823886.7348024775,567.0,F
1734,No,33.0,56.624397830369,1003213.5733557653,3260174.0261074156,255.0,M
1735,No,71.0,66.48359517290372,3850143.381683339,3923963.861769299,1325.0,F
1736,No,73.0,66.04327368509577,4581883.988408291,3795226.440709362,1540.0,M
1737,No,45.0,64.50059621164384,306004.7281060321,2653801.5569176506,135.0,F
1738,Si,48.0,63.02911624021097,1365279.3234346018,2521557.2490894846,720.0,F
1739,No,42.0,59.95459850836327,2246363.1721489495,2513311.834160451,1176.0,F
1740,Si,44.0,64.75875949997267,979056.906582663,1308836.3494014274,858.0,F
1741,Si,36.0,63.6515880567907,511161.8425700248,1567656.5258281669,360.0,F
1742,Si,40.0,63.56112835047197,591354.5557453268,1294942.2857673347,440.0,M
1743,No,62.0,63.85929587907418,3056292.367916069,2587166.3195520164,1628.0,M
1744,No,89.0,69.41817114963364,4220004.554000132,2408522.899663853,2414.0,M
1745,Si,21.0,60.73316997282514,328280.02572681225,2371955.7244440597,72.0,F
1746,Si,61.0,64.66375332444434,921440.3764778539,2902787.8557585482,301.0,M
1747,Si,72.0,67.22378860439582,6162077.861783771,3355531.9239689545,2376.0,M
1748,Si,67.0,65.57094141954317,1862587.6229184123,1132701.822434323,2205.0,F
1749,No,55.0,62.39031104043588,1636176.069428422,1939952.6437377974,999.0,M
1750,No,27.0,60.207716535942865,713722.719466136,3189267.1286646663,162.0,M
1751,No,63.0,64.5525044648162,323034.8742060367,2917682.56100489,45.0,M
1752,No,26.0,62.76034281888652,464608.36799815553,1696577.3614763068,216.0,M
1753,No,69.0,66.2815492246522,5050530.80044288,2827569.6946041267,2397.0,M
1754,No,49.0,58.91007940741467,1167027.879066267,3995817.312084295,217.0,M
1755,Si,32.0,55.13856890764866,324941.0886249835,2579267.7717154752,56.0,M
1756,Si,83.0,71.78027506638989,3084276.8446333,1845839.4302608506,2210.0,M
1757,Si,90.0,67.64415382475997,5848003.671712933,2347883.155431254,3384.0,M
1758,No,22.0,64.67242960407623,318703.51393232064,3682694.506445234,44.0,M
1759,Si,48.0,62.907430671408946,2167285.409140462,2136232.736763011,1230.0,F
1760,No,46.0,62.141276606266885,2198811.990863433,2671631.879779932,980.0,F
1761,Si,35.0,58.47547110301595,950723.0174267419,1554521.2551366454,833.0,M
1762,No,96.0,65.10854295771688,5083523.056469894,3689466.6251213825,1872.0,F
1763,No,94.0,68.3205095196711,2982816.3649688154,2540286.1431380017,1596.0,F
1764,No,32.0,64.06148413664555,361928.38072952145,2965907.4092062884,14.0,M
1765,Si,24.0,56.408910235157265,142237.4626326844,1342312.748988614,12.0,M
1766,Si,75.0,67.17428508744092,5611847.0670452,2903167.178191758,2508.0,F
1767,No,65.0,65.0,2895655.651542141,4158453.915113701,940.0,F
1768,Si,60.0,64.09921552170326,580933.4527345032,2611381.2623805897,126.0,F
1769,Si,68.0,65.91807017695632,2920538.8218380404,2865698.9655253086,1350.0,M
1770,No,18.0,50.1093000592722,20307.56639948793,824320.6425680191,0.0,M
1771,Si,71.0,66.21445084505473,4346836.068706393,2226870.049612136,2544.0,F
1772,Si,53.0,62.93064372151051,793121.2705951536,3589443.8187283208,210.0,F
1773,Si,74.0,67.26129449017054,1951172.0069844967,2351438.013288994,1008.0,F
1774,Si,57.0,63.14882344198161,3192253.983576468,3855026.9376950935,1131.0,F
1775,Si,67.0,65.59051465818516,2403149.0972639006,1360495.2231300077,2303.0,M
1776,Si,81.0,69.12583190011372,5621026.632821771,4081636.6423627394,1827.0,M
1777,No,88.0,65.61372566224074,933541.7986758885,2347750.7402390954,490.0,M
1778,Si,65.0,65.0,3514980.235980102,3444478.8540087105,1269.0,F
1779,No,37.0,56.09454271908091,1159382.3488582768,4141313.606882987,228.0,M
1780,No,50.0,63.04283458592435,1440285.3061789258,1588075.3899729638,1184.0,M
1781,No,39.0,62.79674215957126,801181.0063406116,2143056.599750102,462.0,M
1782,Si,22.0,48.33964411536175,637784.324210071,2970359.401179931,124.0,F
1783,Si,45.0,62.183566822866325,1064282.1906499476,2047427.6271960044,594.0,M
1784,Si,58.0,63.21041022696347,109268.21496039632,2168960.54393668,40.0,F
1785,No,67.0,65.38985960362761,4031928.155103282,2609628.9315541126,1960.0,F
1786,No,39.0,54.86074405858609,2967191.3712093206,3492951.9460911024,1008.0,M
1787,Si,54.0,61.17310486037577,1187115.4934638317,1269005.6871225722,1296.0,F
1788,Si,26.0,61.00924441233191,995600.9240957994,3218448.1309816344,392.0,M
1789,Si,91.0,68.3893737780773,1375988.5520599948,1840291.2813605675,876.0,M
1790,No,74.0,67.93962153074027,2097718.4589947904,2003181.177812002,1456.0,M
1791,Si,34.0,58.34624404067306,490631.56043088896,2163376.2068867944,272.0,F
1792,No,49.0,64.49888832881281,2437294.6648156964,3417149.7575763282,868.0,F
1793,Si,21.0,55.3133593743293,203129.5055919046,1353375.9349984855,57.0,M
1794,No,22.0,53.297227774378264,398907.93334411085,3877141.6925481483,28.0,M
1795,Si,83.0,69.93854367340101,3339538.9215573384,3581584.9646883905,1105.0,M
1796,No,92.0,73.74281212894891,4883287.924672266,3689491.653538318,1702.0,M
1797,Si,30.0,57.75914844668284,545071.699501211,1718186.0905407579,432.0,M
1798,No,31.0,64.73737009635585,723617.9071308791,3358640.972213921,182.0,F
1799,No,62.0,64.45119634659073,592753.3787566187,2157557.6024875958,352.0,F
1800,Si,35.0,61.175399837473634,141995.09138985883,1777144.0848214722,34.0,M
1801,Si,90.0,65.84753039839416,2150978.682905981,1033274.8789822161,2880.0,F
1802,No,67.0,65.01535492102475,3213935.340184779,2034275.2535515758,2107.0,M
1803,Si,52.0,63.970995284572446,3756100.627354321,3592487.284689374,1394.0,F
1804,Si,63.0,64.33182101213876,1132915.2346405243,2849430.619425716,450.0,M
1805,No,35.0,64.37736919040019,643144.8322180571,2069078.1712984052,425.0,F
1806,No,50.0,59.63008119736671,407199.05024665885,2087069.478217544,128.0,M
1807,No,23.0,49.66415071534122,335789.41249134473,2124239.853797485,155.0,M
1808,No,38.0,59.111762976673596,462369.12771801284,885730.3814592976,560.0,F
1809,No,24.0,63.394200542694556,628633.2359811075,2160821.0244167764,264.0,M
1810,No,29.0,51.189768254084605,1275926.7009794516,3466189.1396276397,385.0,M
1811,Si,71.0,67.33353923473744,1823330.7343966886,1765191.7950089555,1325.0,M
1812,No,26.0,60.720050587300356,589365.786798306,2628506.409012408,152.0,F
1813,Si,22.0,62.920376667667526,259129.03242374025,1612305.9284691564,176.0,F
1814,Si,93.0,75.06851889617685,2593316.375506754,2966187.2852747976,1125.0,M
1815,Si,90.0,74.98213496327195,4224661.843996018,2098287.2868742654,2736.0,M
1816,Si,40.0,56.61164104693515,390864.1954682103,1456245.9386623036,352.0,F
1817,Si,78.0,67.56122566473657,2416721.1482170736,2991374.707595566,960.0,F
1818,No,19.0,63.23003830124361,51852.974564956116,1222008.6622121714,48.0,F
1819,Si,81.0,68.90999498285444,2549088.334480097,4186102.4176293937,693.0,M
1820,No,65.0,65.0,1812341.6487920429,1595361.3510009483,1504.0,M
1821,Si,51.0,61.69603778055618,224914.20467601964,2683806.6906623673,33.0,M
1822,Si,67.0,65.694823249242,5267619.389462345,3285075.1183501426,2058.0,F
1823,No,24.0,58.14247021127012,1093351.055515351,3878508.7522160457,294.0,M
1824,No,22.0,51.84771563646559,479037.28690667334,2631522.049106339,160.0,M
1825,No,98.0,66.36475759750806,1620325.8076808671,884839.1311499706,2560.0,F
1826,No,83.0,71.61416672621729,2784877.1485279757,3655337.656447683,975.0,M
1827,No,76.0,68.12309343518612,2733447.1163975215,3281853.0726618688,1102.0,F
1828,No,65.0,65.0,1265807.0023842324,1031365.962633874,1598.0,F
1829,No,95.0,66.58712636570607,1470386.7515088168,1148983.195754781,1771.0,F
1830,Si,33.0,59.59063024542275,1315976.2058191127,3082203.5623681513,555.0,F
1831,No,18.0,48.008835677920715,83131.94094588236,1436787.0312038627,0.0,M
1832,No,76.0,65.83378953078999,2102449.830218167,2645074.51969384,1102.0,F
1833,No,36.0,60.98560907850188,1092781.367676181,1740706.9975786735,864.0,M
1834,No,22.0,51.155966875895956,545748.7256708979,3392162.0637791534,76.0,M
1835,No,49.0,62.96993672058558,449387.71299270354,2595227.376566382,93.0,F
1836,No,22.0,51.47303337415434,422475.8686432625,3465925.787968583,152.0,F
1837,No,63.0,64.25851857139425,1335360.7111087162,4184901.788251737,360.0,F
1838,Si,91.0,69.39965179327012,2138615.456216386,2497390.8715680772,1095.0,F
1839,Si,69.0,66.01460807747212,6021342.711957862,3937016.59246895,2040.0,F
1840,Si,67.0,65.48761109150611,1206857.8780453415,2129361.8783383453,588.0,F
1841,No,69.0,66.02936151890916,737834.278337056,1300185.9707397677,612.0,M
1842,No,89.0,66.47246933129944,6324540.073276737,3614048.8929155865,2414.0,F
1843,No,70.0,66.23919218859692,4114921.3084052247,3034564.8725703177,1872.0,M
1844,Si,45.0,60.7829985936729,613000.9074548015,1053509.3693499637,756.0,F
1845,Si,61.0,64.84486360398246,60872.239822293144,3075965.9394986085,0.0,F
1846,Si,77.0,67.51451765762666,5182447.003882996,4268292.530606337,1652.0,F
1847,Si,33.0,58.65744979071894,1349676.0895899415,2908783.0665820874,630.0,F
1848,No,62.0,64.39821751087099,3102386.741915078,3267439.890413898,1144.0,M
1849,Si,37.0,63.50828875217705,651423.6935622359,3118994.2556600594,228.0,F
1850,No,59.0,63.22289362574047,2379720.32949642,2772432.107060491,1066.0,M
1851,Si,39.0,60.39648780732394,526368.2227592012,805895.6245525626,735.0,M
1852,Si,97.0,72.43984822790038,297922.5270120807,4086161.546056203,0.0,F
1853,No,51.0,61.36012574812843,2282959.1948769153,3702925.977253531,759.0,M
1854,Si,45.0,57.152314682839446,3825951.2831573635,4297713.752927474,1215.0,F
1855,No,48.0,64.4266849351983,2440645.3532341355,3090882.7270361464,900.0,M
1856,Si,52.0,61.741238961047635,601949.2846612779,3058286.544127728,272.0,M
1857,Si,60.0,63.928104670594344,1413040.608114688,3220340.393419434,546.0,M
1858,No,61.0,64.53341837972752,2117312.1791860363,1966900.0830071396,1376.0,M
1859,Si,68.0,65.01298659247277,6070558.7469662335,3827737.800210867,2100.0,M
1860,Si,40.0,58.67269643058186,219391.792628902,1345656.7092502709,88.0,F
1861,Si,68.0,65.53475702939154,3373787.1171604767,2878872.9577792133,1500.0,M
1862,Si,81.0,66.74491526499888,2544097.7335719117,1850655.7854461882,1827.0,F
1863,No,55.0,61.54057485184988,988994.4804036852,1041719.1081906725,1221.0,M
1864,No,92.0,67.63583642736097,2414224.9104970377,3073331.7467461387,962.0,F
1865,No,87.0,69.05396216736118,3856030.04804332,2242119.0259926096,2346.0,F
1866,No,18.0,50.50139335215669,190626.9149204988,2133418.7383307423,0.0,M
1867,No,94.0,68.1791229034108,1695713.9614978433,3010920.523734218,760.0,F
1868,Si,61.0,64.07561868842494,3493565.009132928,3504038.5257952143,1376.0,M
1869,No,79.0,70.14607499300965,970968.2190808397,1103338.4360251743,1037.0,F
1870,Si,89.0,67.41215710558757,1132331.4155492485,1161362.5325836209,1278.0,F
1871,Si,33.0,58.90477276755429,277126.2684831235,2522385.0212981394,30.0,F
1872,No,29.0,56.35340278694699,520228.9671188726,1942492.0796024057,264.0,M
1873,Si,39.0,63.606735499579486,901318.880376088,4096831.766309047,294.0,F
1874,No,21.0,51.40496480345507,575024.8015579032,2533284.9495441974,108.0,M
1875,No,98.0,72.79956772266998,4700140.818648906,1735256.703082053,3760.0,F
1876,No,63.0,64.27161969839915,327556.9453588468,877039.022295429,495.0,F
1877,Si,94.0,69.49666374964936,2756255.8834665255,1086108.1589988754,3344.0,M
1878,No,25.0,51.27008006585925,820672.6549100404,2315001.3489847383,301.0,F
1879,Si,30.0,51.02949050667075,1525722.9873803786,4071521.1003646743,432.0,M
1880,Si,70.0,65.42261907375239,1819651.7959194346,2070489.2302287596,1040.0,M
1881,No,38.0,57.72285097802323,772340.5101502152,2032999.1350512055,340.0,F
1882,No,67.0,65.4735525357737,906492.2249765589,3153109.178232585,196.0,M
1883,No,88.0,66.55708194217931,1887532.7216330557,953573.4613076329,2590.0,M
1884,No,33.0,60.86080220822602,1000099.5377681773,2290114.357289749,585.0,F
1885,No,92.0,70.16698928988805,3458721.492036225,1659532.0494567354,2886.0,M
1886,Si,86.0,69.64384128636898,1303961.7310397201,820574.6542180164,2176.0,F
1887,No,27.0,63.73774475460102,975032.7805227473,4278405.060228236,243.0,F
1888,Si,26.0,51.30872716137609,344097.41432873346,1242898.493933381,232.0,M
1889,No,73.0,66.73319687024444,5674258.184209095,2854704.944627089,2695.0,F
1890,Si,55.0,61.79894336017329,4202449.41275747,4076069.747359519,1443.0,F
1891,Si,79.0,68.94347005566068,2409370.725284042,3662000.623407889,793.0,M
1892,No,43.0,58.9022328238586,1459255.7058941557,3367195.486186636,525.0,M
1893,Si,32.0,52.468326644092116,310412.779859402,1230142.031882055,154.0,F
1894,Si,38.0,60.459453951308596,1432498.687714725,2225381.9354368364,900.0,F
1895,Si,61.0,64.6591883411776,4459036.152425801,3201211.865039908,1763.0,F
1896,Si,44.0,60.46954349665255,759605.4892301064,1519719.760111568,624.0,F
1897,Si,50.0,63.31483080650578,543564.8593969318,1038879.7508159361,544.0,M
1898,Si,80.0,69.03986463770599,396590.78895474534,1394420.6568963435,248.0,M
1899,Si,83.0,69.71519214513414,3350324.1620682604,2706229.141563941,1560.0,M
1900,Si,26.0,64.61205863649332,791925.9534810669,3425364.149422593,232.0,F
1901,No,21.0,64.09377644007702,110391.48266152365,3656268.8900484648,15.0,F
1902,Si,82.0,70.70030418574663,3614182.801407322,2773345.2627814673,1664.0,F
1903,Si,63.0,64.64920898016693,634039.2249850613,3065349.148792157,90.0,M
1904,No,31.0,60.28967704134132,281279.61830373365,1139887.5842139684,182.0,F
1905,Si,42.0,62.475879501159525,1423982.7932731817,1696053.0808414363,1056.0,F
1906,Si,22.0,53.7915526646522,184597.74695923083,1122777.4891360435,56.0,M
1907,No,64.0,64.70790024705984,6195226.577956771,3791778.3621671423,2254.0,F
1908,No,97.0,65.6883205339665,5612744.012636838,3754926.5315638455,1975.0,M
1909,No,46.0,60.22203461567923,1619309.4704648182,4198662.362320374,336.0,M
1910,Si,19.0,47.58285756382523,150054.76791773445,1283136.1280399105,46.0,F
1911,Si,21.0,58.63921981503518,641579.6045342552,2964420.858752961,132.0,F
1912,Si,81.0,70.78286176618063,2087019.4219333397,963004.5863327308,2961.0,F
1913,Si,85.0,71.93398725076563,4273532.375934284,3250098.155355447,1675.0,F
1914,Si,44.0,61.61314166363735,1404153.4017177713,1886992.8547467352,832.0,M
1915,Si,88.0,65.11588349694249,4052443.459676113,1817095.4018898886,3080.0,M
1916,Si,51.0,62.598523629707465,813589.9886989318,1929308.8916432678,528.0,M
1917,No,36.0,64.03839058837042,115087.89685291008,1582422.154911703,36.0,F
1918,No,85.0,67.28803763272525,6378170.741877082,4011914.607510027,2077.0,M
1919,No,43.0,63.63378784324456,2330463.28030452,3567625.6163184126,825.0,F
1920,No,28.0,56.64635317617369,351477.2509898925,2303224.53566689,100.0,M
1921,Si,70.0,66.72013409908382,1844876.8506023083,1205320.973447602,2080.0,F
1922,No,22.0,60.84387971115936,201182.00476547977,1179507.4940512727,64.0,F
1923,Si,32.0,60.56399699515981,1061374.2912669075,3601667.7265316565,378.0,F
1924,Si,92.0,66.21839578472995,732184.2718986052,2918372.6231429917,296.0,F
1925,No,95.0,69.77384843604652,3682296.2290624557,3713629.9822660107,1232.0,F
1926,Si,53.0,63.46245416480588,2683178.0613490613,2942027.7557555544,1155.0,M
1927,No,33.0,54.03923259185213,576572.2699537352,4224933.014262941,150.0,F
1928,Si,61.0,64.82643404754768,652232.3331890493,888591.6282499298,989.0,F
1929,Si,21.0,59.996899003659976,159504.61997989347,1563131.6656467086,9.0,F
1930,Si,78.0,66.03354192461111,4556845.875867099,3433460.5577162267,1800.0,M
1931,No,74.0,67.98224359944403,888290.8930299173,2573469.995345694,280.0,F
1932,No,51.0,63.88230854889564,1422209.5759825,1337387.9404188432,1287.0,M
1933,Si,71.0,66.60142038257196,837991.8920038423,3438708.8202475472,318.0,M
1934,Si,94.0,68.14721063201691,5415006.17519614,2964892.437849897,2356.0,M
1935,No,76.0,66.48294446666304,1213468.349670329,1192215.0962774279,1218.0,M
1936,No,61.0,64.63897600327486,2970968.3020145986,3846470.9525755034,1075.0,M
1937,No,77.0,65.70883446866316,1338293.8736830812,1041350.0554156981,1770.0,F
1938,Si,70.0,66.0555654198778,244835.752439452,810846.1942833154,416.0,M
1939,No,75.0,68.91627515166759,4594535.5203980645,2785815.3540140516,2166.0,F
1940,No,46.0,62.63147693753568,3045884.7114688484,4048675.190502946,896.0,F
1941,Si,38.0,54.656255534405915,1625086.1278398226,2482355.613548101,840.0,M
1942,No,51.0,63.07448953341502,45309.49649652557,989291.3690687853,33.0,M
1943,No,28.0,51.45286891671826,680883.0176698387,4011415.3895569565,120.0,M
1944,Si,52.0,61.48480080904251,2385843.2248073886,4259784.140700957,646.0,F
1945,No,24.0,61.19636087850373,527244.2387470626,3046727.0643511047,132.0,M
1946,No,29.0,53.683025411930345,1554271.1607113015,3807984.993306519,528.0,F
1947,No,53.0,60.978501163790135,4074404.278632739,3647126.267730499,1365.0,M
1948,No,75.0,67.05179175986146,2037805.3732361046,1771538.5921425684,1425.0,F
1949,No,73.0,65.23555230556522,1154162.5387232252,1540702.7461418952,990.0,F
1950,Si,35.0,64.15400271213271,1089477.462732278,2402284.5170868933,442.0,F
